# Sensor type: Thingy
# Activity type: Running
# Activity subtype: Normal
# Subject id: s2094705
# Notes: 
timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z
1695310745407,0.40625,0.8417969,-0.12695312,-6.25,73.21875,65.21875,0.0,0.0,0.0
1695310745447,-0.1484375,-0.2529297,0.10058594,34.40625,103.25,122.46875,0.0,0.0,0.0
1695310745487,-0.54589844,-1.0654297,0.62597656,220.625,-53.375,48.875,0.0,0.0,0.0
1695310745527,-0.56347656,-1.0107422,-0.56933594,-65.25,11.3125,-110.0625,0.0,0.0,0.0
1695310745567,-1.9697266,2.0175781,1.9970703,62.78125,282.9375,-147.125,0.0,0.0,0.0
1695310745607,-1.9697266,-0.14453125,0.59765625,241.5,-142.125,-33.9375,0.0,0.0,0.0
1695310745647,0.009765625,0.77441406,0.30859375,-46.96875,7.3125,24.53125,0.0,0.0,0.0
1695310745687,-1.9697266,0.296875,-0.24023438,158.96875,67.125,54.125,0.0,0.0,0.0
1695310745727,-0.9375,-0.26757812,-0.15332031,40.09375,39.09375,89.28125,0.0,0.0,0.0
1695310745767,-1.3828125,-0.0234375,0.026367188,-18.6875,56.1875,71.40625,0.0,0.0,0.0
1695310745808,-0.82128906,-0.46484375,0.15136719,11.40625,37.75,89.53125,-36.875,13.6875,-94.125
1695310745848,-0.55371094,-0.3125,-0.041992188,72.0,18.09375,72.3125,0.0,0.0,0.0
1695310745888,-0.5498047,-0.46679688,0.34960938,29.78125,3.875,45.46875,0.0,0.0,0.0
1695310745928,-0.515625,-0.7607422,0.6269531,89.21875,-73.09375,-36.28125,0.0,0.0,0.0
1695310745968,-1.9697266,0.46972656,-0.6015625,100.6875,-56.25,-131.3125,0.0,0.0,0.0
1695310746008,-1.4697266,-0.3466797,-0.43652344,-37.25,5.28125,-108.34375,0.0,0.0,0.0
1695310746048,-1.9697266,-0.30859375,0.11425781,90.5,-18.15625,-173.0,0.0,0.0,0.0
1695310746088,-1.8574219,-0.3203125,0.17773438,97.40625,-28.65625,-170.3125,-34.8125,-4.9375,-115.875
1695310746128,-1.296875,-0.20410156,-0.068359375,132.4375,-19.875,-95.53125,0.0,0.0,0.0
1695310746168,-0.5761719,0.15722656,-0.020507812,135.34375,-32.75,-41.53125,0.0,0.0,0.0
1695310746208,0.25390625,0.64746094,-0.10253906,55.09375,-4.3125,15.4375,0.0,0.0,0.0
1695310746248,0.45117188,0.4560547,-0.28027344,-42.25,63.03125,89.65625,0.0,0.0,0.0
1695310746288,0.13574219,-0.14648438,-0.021484375,-34.1875,111.4375,97.6875,0.0,0.0,0.0
1695310746328,-0.22558594,-0.21777344,0.6533203,-8.25,23.71875,59.25,0.0,0.0,0.0
1695310746368,-0.5546875,0.13476562,-0.7714844,-120.3125,33.53125,6.46875,0.0,0.0,0.0
1695310746408,-1.9697266,-0.15136719,-1.3291016,-168.59375,-45.3125,-59.71875,0.0,0.0,0.0
1695310746448,-0.056640625,0.6513672,-0.4951172,78.34375,-67.78125,-28.46875,0.0,0.0,0.0
1695310746488,-1.0957031,1.2841797,-0.13769531,-37.125,15.71875,110.6875,0.0,0.0,0.0
1695310746528,-1.9697266,-1.0576172,-0.4013672,87.3125,7.25,194.9375,0.0,0.0,0.0
1695310746569,-1.5576172,-0.5644531,-0.29785156,-46.46875,95.5625,188.53125,0.0,0.0,0.0
1695310746609,-1.7558594,-0.20117188,0.29492188,22.9375,55.5,135.53125,-34.625,7.375,-125.125
1695310746649,-0.6621094,-0.38964844,0.09863281,-6.59375,11.5,67.4375,0.0,0.0,0.0
1695310746689,-0.19140625,-0.44140625,-0.06640625,12.8125,2.53125,40.375,0.0,0.0,0.0
1695310746729,0.08886719,-0.84277344,0.13085938,61.4375,-27.5,16.84375,0.0,0.0,0.0
1695310746769,0.2421875,-0.75683594,0.24414062,60.34375,-28.71875,-64.28125,0.0,0.0,0.0
1695310746809,-0.45996094,0.3798828,0.20117188,-13.5625,-69.71875,-136.5625,0.0,0.0,0.0
1695310746849,-1.4091797,0.08300781,-0.052734375,34.65625,-127.15625,-186.78125,0.0,0.0,0.0
1695310746889,-1.9697266,0.061523438,-0.056640625,-54.28125,-33.53125,-262.46875,0.0,0.0,0.0
1695310746929,-1.5976562,0.0703125,-0.20410156,-7.46875,-73.875,-98.28125,0.0,0.0,0.0
1695310746969,-1.9697266,-0.8808594,0.22363281,-106.84375,1.8125,-120.625,0.0,0.0,0.0
1695310747009,-1.4404297,-0.02734375,-0.13183594,157.6875,-56.5,-29.375,0.0,0.0,0.0
1695310747049,-0.39746094,0.56933594,-0.3076172,120.21875,-31.46875,32.09375,0.0,0.0,0.0
1695310747089,0.4951172,0.78515625,-0.34570312,30.3125,24.09375,89.78125,-37.625,-13.9375,-112.125
1695310747129,0.30078125,0.0234375,-0.35253906,-91.4375,177.71875,163.1875,0.0,0.0,0.0
1695310747169,-0.82714844,-1.0361328,1.9921875,-147.78125,51.71875,104.71875,0.0,0.0,0.0
1695310747209,-0.82421875,-1.3027344,-1.0292969,114.78125,44.78125,-40.90625,0.0,0.0,0.0
1695310747249,-0.4794922,-0.18066406,-0.64746094,3.03125,-63.4375,-120.125,0.0,0.0,0.0
1695310747289,-1.1015625,0.72265625,-0.32714844,-153.75,-66.4375,-106.9375,0.0,0.0,0.0
1695310747330,0.47070312,0.38671875,-0.40527344,-35.125,-20.0,32.9375,0.0,0.0,0.0
1695310747370,-1.9697266,1.2597656,-0.13085938,-145.59375,-5.21875,132.8125,0.0,0.0,0.0
1695310747410,-1.9697266,-0.10449219,-0.23144531,285.5,0.09375,227.78125,0.0,0.0,0.0
1695310747450,-1.5117188,-0.9091797,-0.31445312,-42.4375,101.84375,169.1875,0.0,0.0,0.0
1695310747490,-0.84765625,-0.22265625,0.171875,27.5625,52.28125,126.15625,0.0,0.0,0.0
1695310747530,-0.45410156,-0.42285156,0.47460938,45.9375,34.65625,100.625,0.0,0.0,0.0
1695310747570,-0.39453125,-1.1103516,-0.27246094,-19.84375,-55.8125,41.3125,0.0,0.0,0.0
1695310747610,0.37597656,-0.6816406,0.16113281,30.3125,-5.21875,-35.59375,-36.875,14.4375,-127.375
1695310747650,-0.21875,0.015625,0.40234375,32.6875,-67.28125,-136.90625,0.0,0.0,0.0
1695310747690,-0.5722656,0.07128906,-0.20800781,41.4375,-130.875,-134.0,0.0,0.0,0.0
1695310747730,-1.9697266,-0.6796875,0.0087890625,25.5,17.90625,-303.0,0.0,0.0,0.0
1695310747770,-1.9697266,0.828125,-0.053710938,74.8125,-121.1875,-75.34375,0.0,0.0,0.0
1695310747810,-1.9697266,-0.18066406,-0.29003906,-264.3125,-7.15625,-127.59375,0.0,0.0,0.0
1695310747850,-1.6357422,-0.3466797,0.08984375,106.5,-29.875,-58.5,0.0,0.0,0.0
1695310747890,-0.90527344,0.53515625,-0.42089844,163.3125,-42.5,11.53125,0.0,0.0,0.0
1695310747930,0.2763672,0.94140625,-0.15820312,17.125,43.4375,31.0,0.0,0.0,0.0
1695310747970,0.7363281,1.0810547,-0.57910156,-76.1875,158.65625,159.03125,0.0,0.0,0.0
1695310748010,-0.57421875,-0.7636719,1.1591797,-124.78125,136.5625,169.46875,0.0,0.0,0.0
1695310748050,-1.5595703,-1.9814453,-1.7314453,152.9375,36.21875,-59.65625,0.0,0.0,0.0
1695310748091,-0.17285156,-0.171875,-1.0585938,-137.21875,-22.5,-149.84375,-36.625,-3.125,-119.3125
1695310748131,-1.9697266,2.0175781,1.9970703,368.40625,580.65625,-294.3125,0.0,0.0,0.0
1695310748171,-1.9697266,-0.15136719,-1.5703125,40.75,-142.46875,14.9375,0.0,0.0,0.0
1695310748211,0.78027344,0.7783203,0.86035156,-235.6875,22.6875,123.40625,0.0,0.0,0.0
1695310748251,-1.9697266,0.90234375,-0.48828125,39.59375,-24.875,20.75,0.0,0.0,0.0
1695310748291,-1.5097656,-0.5214844,0.4189453,405.8125,120.46875,238.03125,0.0,0.0,0.0
1695310748331,-1.6699219,-0.39746094,1.4101562,-330.15625,166.53125,83.0625,0.0,0.0,0.0
1695310748371,-0.9003906,-0.11816406,0.047851562,-50.8125,12.78125,96.96875,0.0,0.0,0.0
1695310748411,-0.20507812,-0.91015625,-0.053710938,30.6875,-17.46875,109.375,0.0,0.0,0.0
1695310748451,0.29003906,-1.0703125,0.037109375,102.9375,-9.90625,48.625,0.0,0.0,0.0
1695310748491,-0.125,-0.20703125,0.5761719,-31.625,-31.03125,-107.25,0.0,0.0,0.0
1695310748531,-0.4375,0.62890625,0.28808594,48.125,-106.78125,-111.46875,0.0,0.0,0.0
1695310748571,-0.91503906,-0.040039062,-0.09277344,8.34375,-150.90625,-125.25,0.0,0.0,0.0
1695310748611,-1.9697266,-0.69628906,-0.0625,-25.34375,-36.59375,-242.375,-38.5625,0.9375,-118.125
1695310748651,-1.5458984,0.4921875,-0.41503906,-71.5,-135.46875,-34.75,0.0,0.0,0.0
1695310748691,-1.9697266,-0.7158203,-0.2529297,-180.5625,-3.75,-95.65625,0.0,0.0,0.0
1695310748731,-1.4794922,-0.16503906,-0.16796875,79.34375,-14.75,-23.4375,0.0,0.0,0.0
1695310748771,-0.7246094,0.38476562,-0.36035156,125.65625,-18.46875,16.15625,0.0,0.0,0.0
1695310748811,0.5097656,1.1113281,-0.01953125,22.3125,21.03125,36.78125,0.0,0.0,0.0
1695310748852,0.54296875,0.62109375,-0.45898438,-46.84375,139.5,173.5,0.0,0.0,0.0
1695310748892,-0.61035156,-1.09375,1.9707031,-100.0,115.375,118.6875,0.0,0.0,0.0
1695310748932,-1.2734375,-1.3271484,-1.4121094,85.0,39.78125,-80.875,0.0,0.0,0.0
1695310748972,-0.265625,0.17773438,-0.87597656,-89.6875,-77.3125,-143.6875,0.0,0.0,0.0
1695310749012,-1.9697266,0.5205078,-2.0019531,-52.03125,-136.375,-77.21875,0.0,0.0,0.0
1695310749052,-0.0009765625,0.54296875,-0.4189453,36.1875,-71.4375,-37.78125,0.0,0.0,0.0
1695310749092,-1.9697266,1.8613281,-0.48242188,-101.21875,32.5,116.4375,-34.8125,-8.8125,-120.0625
1695310749132,-1.9697266,0.36621094,-0.7001953,64.5,69.625,221.0,0.0,0.0,0.0
1695310749172,-1.9697266,-1.8583984,0.16015625,54.59375,82.90625,210.6875,0.0,0.0,0.0
1695310749212,-1.1621094,0.20605469,0.328125,-35.125,43.0625,92.28125,0.0,0.0,0.0
1695310749252,-0.328125,-0.33789062,0.028320312,1.75,17.375,92.34375,0.0,0.0,0.0
1695310749292,-0.19335938,-1.1611328,-0.08886719,-15.75,-56.25,72.875,0.0,0.0,0.0
1695310749332,0.33789062,-0.9501953,0.064453125,91.59375,-10.59375,-15.21875,0.0,0.0,0.0
1695310749372,-0.33203125,0.09863281,0.5888672,-30.0,-62.46875,-157.78125,0.0,0.0,0.0
1695310749412,-0.3466797,0.34179688,-0.140625,5.28125,-117.9375,-131.4375,0.0,0.0,0.0
1695310749452,-1.9697266,-0.3359375,0.2783203,35.625,-87.25,-259.0,0.0,0.0,0.0
1695310749492,-1.9697266,0.5390625,0.05078125,-0.09375,-49.46875,-101.875,0.0,0.0,0.0
1695310749532,-1.9697266,-0.11621094,-0.20214844,-167.0625,-18.8125,-130.25,0.0,0.0,0.0
1695310749572,-1.5751953,-0.2685547,0.15136719,55.09375,-11.8125,-54.28125,0.0,0.0,0.0
1695310749613,-0.9121094,0.21484375,-0.3095703,139.21875,-24.0625,22.5625,-33.125,-10.9375,-113.625
1695310749653,-0.078125,0.79785156,-0.2529297,55.28125,30.5625,47.46875,0.0,0.0,0.0
1695310749693,0.7939453,1.0976562,-0.4267578,-49.875,124.0625,102.71875,0.0,0.0,0.0
1695310749733,-0.40625,-0.56933594,0.5029297,-92.53125,118.875,145.5,0.0,0.0,0.0
1695310749773,-1.0253906,-1.9814453,-0.94140625,129.3125,-34.5625,-38.28125,0.0,0.0,0.0
1695310749813,-0.56152344,-0.60253906,-0.6542969,-139.40625,17.96875,-140.03125,0.0,0.0,0.0
1695310749853,-1.9697266,0.9501953,1.9970703,68.9375,21.34375,-154.3125,0.0,0.0,0.0
1695310749893,0.39941406,0.82714844,-0.6669922,-51.21875,-9.3125,-25.21875,0.0,0.0,0.0
1695310749933,-1.9697266,1.1845703,-0.3720703,-98.84375,12.5,88.90625,0.0,0.0,0.0
1695310749973,-1.9697266,0.38964844,-0.55566406,142.25,75.71875,233.375,0.0,0.0,0.0
1695310750013,-1.9697266,-1.8769531,0.03515625,88.84375,36.84375,239.65625,0.0,0.0,0.0
1695310750053,-1.4189453,0.025390625,0.8203125,-130.4375,94.34375,86.59375,0.0,0.0,0.0
1695310750093,-0.5185547,-0.3935547,-0.0068359375,-8.75,17.84375,93.3125,-33.0,6.5,-125.625
1695310750133,-0.13378906,-0.95996094,0.09277344,-19.78125,-32.4375,89.53125,0.0,0.0,0.0
1695310750173,0.16699219,-1.0712891,0.0068359375,86.65625,-23.65625,10.375,0.0,0.0,0.0
1695310750213,0.12597656,-0.24902344,0.31933594,17.5625,-43.96875,-111.53125,0.0,0.0,0.0
1695310750253,-0.36132812,0.44140625,0.16699219,23.53125,-92.125,-134.0,0.0,0.0,0.0
1695310750293,-1.5859375,0.022460938,-0.17871094,-3.375,-113.78125,-165.53125,0.0,0.0,0.0
1695310750333,-1.9697266,0.6425781,0.24804688,-4.40625,-8.9375,-199.53125,0.0,0.0,0.0
1695310750374,-1.6044922,0.2763672,-0.47460938,-105.78125,-42.1875,-105.53125,0.0,0.0,0.0
1695310750414,-1.9697266,-0.8046875,-0.026367188,-125.75,18.84375,-72.71875,0.0,0.0,0.0
1695310750454,-1.0849609,0.39453125,-0.27929688,101.0625,-25.53125,-10.03125,0.0,0.0,0.0
1695310750494,-0.359375,0.67285156,-0.28710938,65.59375,25.71875,28.90625,0.0,0.0,0.0
1695310750534,0.67089844,1.2597656,-0.1484375,-43.0,65.53125,80.125,0.0,0.0,0.0
1695310750574,0.030273438,-0.65722656,0.21679688,-115.9375,110.75,141.34375,0.0,0.0,0.0
1695310750614,-0.74609375,-1.9814453,-0.30371094,90.0625,-48.3125,21.84375,-35.25,-1.1875,-120.5
1695310750654,-0.6533203,-0.81640625,-0.5527344,-108.71875,19.4375,-130.6875,0.0,0.0,0.0
1695310750694,-1.8457031,1.8330078,1.9970703,-1.78125,113.9375,-170.90625,0.0,0.0,0.0
1695310750734,-1.9697266,0.3720703,-1.3759766,112.09375,-50.875,-15.875,0.0,0.0,0.0
1695310750774,-0.36523438,0.82421875,0.5341797,-253.0625,48.9375,50.21875,0.0,0.0,0.0
1695310750814,-1.9697266,1.28125,-0.38671875,-6.5,-59.0625,82.9375,0.0,0.0,0.0
1695310750854,-1.7841797,-0.16894531,-0.8623047,363.375,53.375,216.46875,0.0,0.0,0.0
1695310750894,-1.3457031,-0.86328125,0.7734375,-307.5,129.90625,114.4375,0.0,0.0,0.0
1695310750934,-0.859375,-0.140625,-0.09472656,20.96875,-18.03125,71.6875,0.0,0.0,0.0
1695310750974,-0.20605469,-0.48632812,-0.05078125,3.15625,-19.5,58.09375,0.0,0.0,0.0
1695310751014,0.12011719,-0.99121094,0.19140625,52.65625,-32.0,61.5,0.0,0.0,0.0
1695310751054,0.091796875,-0.6767578,0.103515625,80.125,-49.34375,-86.625,0.0,0.0,0.0
1695310751094,-0.41210938,0.5595703,0.37890625,-54.03125,-76.1875,-134.21875,-36.4375,8.5625,-121.25
1695310751135,-1.1992188,0.14941406,-0.15527344,19.5625,-126.0,-131.53125,0.0,0.0,0.0
1695310751175,-1.9697266,-0.12011719,-0.10546875,-13.09375,-39.40625,-194.78125,0.0,0.0,0.0
1695310751215,-1.5175781,0.20019531,-0.038085938,-161.34375,-95.3125,-116.46875,0.0,0.0,0.0
1695310751255,-1.9697266,-0.19238281,-0.12207031,-62.40625,-9.4375,-66.53125,0.0,0.0,0.0
1695310751295,-1.3759766,0.072265625,-0.16894531,72.84375,-2.09375,-9.15625,0.0,0.0,0.0
1695310751335,-0.6015625,0.40625,-0.2578125,25.875,30.375,25.375,0.0,0.0,0.0
1695310751375,0.27441406,0.7548828,0.1015625,-4.46875,36.84375,65.59375,0.0,0.0,0.0
1695310751415,0.2529297,0.06738281,0.072265625,-64.96875,103.3125,146.84375,0.0,0.0,0.0
1695310751455,-0.2548828,-1.5683594,0.86621094,104.0,-66.96875,82.875,0.0,0.0,0.0
1695310751495,-0.78125,-1.2958984,-0.31054688,-79.59375,34.53125,-105.46875,0.0,0.0,0.0
1695310751535,-0.17578125,0.328125,-0.15429688,18.0,-113.4375,-141.4375,0.0,0.0,0.0
1695310751575,-1.9697266,0.06640625,-1.7060547,82.9375,-332.71875,-4.03125,0.0,0.0,0.0
1695310751615,0.27246094,0.13671875,0.44628906,-425.125,168.4375,83.0,-33.875,-9.6875,-110.875
1695310751655,-1.9667969,0.9189453,-0.30078125,99.40625,-71.6875,52.78125,0.0,0.0,0.0
1695310751695,-1.4316406,0.6279297,-0.48535156,43.125,96.34375,128.15625,0.0,0.0,0.0
1695310751735,-1.2929688,-0.7294922,0.032226562,-115.6875,102.5,130.46875,0.0,0.0,0.0
1695310751775,-0.72558594,-0.020507812,-0.01953125,-10.40625,44.96875,99.03125,0.0,0.0,0.0
1695310751815,-0.6660156,0.22558594,-0.032226562,-38.96875,52.09375,89.03125,0.0,0.0,0.0
1695310751855,-0.5126953,-0.5126953,0.36914062,-21.125,3.75,112.15625,0.0,0.0,0.0
1695310751896,-0.68652344,-0.6269531,-0.18945312,-65.4375,-3.9375,44.0625,0.0,0.0,0.0
1695310751936,-0.65234375,-0.50683594,0.057617188,-0.6875,-41.28125,-19.90625,0.0,0.0,0.0
1695310751976,-0.86328125,-0.4892578,0.38671875,19.03125,-73.875,-74.125,0.0,0.0,0.0
1695310752016,-1.9697266,-0.7529297,-0.08105469,83.90625,-143.09375,-163.65625,0.0,0.0,0.0
1695310752056,-1.9697266,0.13183594,-0.103515625,107.15625,-69.5,-210.28125,0.0,0.0,0.0
1695310752096,-1.9697266,1.1923828,-0.48339844,41.78125,-81.875,-102.5625,-36.875,-3.125,-114.1875
1695310752136,-0.99902344,-0.6015625,0.13085938,-51.34375,-11.3125,-59.53125,0.0,0.0,0.0
1695310752176,-1.0400391,-0.5078125,-0.16113281,117.21875,-13.6875,-89.125,0.0,0.0,0.0
1695310752216,-0.90722656,0.07128906,-0.4921875,183.40625,-10.28125,-59.40625,0.0,0.0,0.0
1695310752256,-0.5292969,0.41992188,-0.3095703,167.71875,20.125,-44.28125,0.0,0.0,0.0
1695310752296,-0.17382812,0.2919922,-0.021484375,203.34375,10.34375,-30.21875,0.0,0.0,0.0
1695310752336,-0.22167969,0.2890625,-0.0029296875,177.28125,29.15625,-6.78125,0.0,0.0,0.0
1695310752376,-0.8613281,-0.11035156,0.29101562,173.09375,81.9375,52.53125,0.0,0.0,0.0
1695310752416,-1.4433594,-0.59472656,0.15820312,301.8125,35.5625,55.96875,0.0,0.0,0.0
1695310752456,-1.1269531,-0.20410156,0.2109375,215.375,-18.09375,18.84375,0.0,0.0,0.0
1695310752496,-0.90527344,0.5107422,0.0859375,136.21875,15.15625,-20.78125,0.0,0.0,0.0
1695310752536,-0.7988281,1.0839844,-0.234375,-22.34375,32.5,-51.46875,0.0,0.0,0.0
1695310752576,-0.23828125,-0.11230469,-0.052734375,-76.25,53.125,58.46875,0.0,0.0,0.0
1695310752616,-0.16113281,-0.12988281,-0.43554688,-150.59375,70.84375,69.9375,0.0,0.0,0.0
1695310752657,-0.02734375,-0.39257812,1.9970703,53.5,120.09375,33.4375,0.0,0.0,0.0
1695310752697,-1.9697266,0.7988281,1.3759766,-104.03125,107.40625,-14.1875,-33.625,3.8125,-91.375
1695310752737,-0.24121094,0.81152344,-0.034179688,-25.28125,-3.125,38.375,0.0,0.0,0.0
1695310752777,-1.5029297,0.6484375,-0.203125,-108.125,25.1875,127.65625,0.0,0.0,0.0
1695310752817,-1.9697266,-0.609375,-0.58496094,-86.75,47.28125,139.03125,0.0,0.0,0.0
1695310752857,-1.9697266,-1.3613281,-0.30859375,95.6875,58.375,212.3125,0.0,0.0,0.0
1695310752897,-1.9697266,-0.38671875,0.7265625,20.90625,64.1875,181.0625,0.0,0.0,0.0
1695310752937,-0.86035156,-0.31933594,-0.030273438,6.4375,21.34375,57.96875,0.0,0.0,0.0
1695310752977,0.0009765625,-0.24121094,0.20605469,-6.1875,21.40625,49.0625,0.0,0.0,0.0
1695310753017,-0.16210938,-0.83984375,-0.28710938,-63.25,-45.0,16.65625,0.0,0.0,0.0
1695310753057,0.53222656,-0.8828125,0.25878906,119.375,25.84375,-19.0,0.0,0.0,0.0
1695310753097,-0.51171875,-0.10546875,0.39257812,63.875,-41.21875,-151.125,0.0,0.0,0.0
1695310753137,-0.8203125,0.33203125,-0.06542969,1.625,-125.28125,-137.53125,0.0,0.0,0.0
1695310753177,-1.9697266,-0.17578125,0.16894531,43.25,-4.71875,-282.90625,0.0,0.0,0.0
1695310753217,-1.9697266,0.12792969,-0.0390625,-96.625,-133.875,-23.9375,-35.125,9.0625,-94.125
1695310753257,-1.9697266,-0.58203125,-0.087890625,-108.15625,-10.78125,-135.5625,0.0,0.0,0.0
1695310753297,-1.5927734,-0.44921875,-0.26757812,175.75,-50.6875,-62.40625,0.0,0.0,0.0
1695310753337,-0.50683594,0.6074219,-0.39160156,191.09375,-59.09375,9.5625,0.0,0.0,0.0
1695310753377,0.47460938,0.9404297,-0.31347656,78.78125,13.40625,41.25,0.0,0.0,0.0
1695310753418,0.9501953,0.8574219,-0.60253906,-63.6875,164.875,122.0,0.0,0.0,0.0
1695310753458,-0.4951172,-0.3125,0.7236328,-147.84375,175.5625,132.96875,0.0,0.0,0.0
1695310753498,-1.1425781,-1.6865234,0.18847656,250.21875,-111.1875,-10.5,0.0,0.0,0.0
1695310753538,-0.4140625,-0.48339844,-0.7685547,-136.1875,-8.625,-117.3125,0.0,0.0,0.0
1695310753578,-1.9697266,1.6396484,-0.23242188,-7.65625,-220.25,-85.34375,0.0,0.0,0.0
1695310753618,-0.16210938,0.036132812,-0.8330078,-107.5625,-63.0625,-27.1875,0.0,0.0,0.0
1695310753658,-1.3564453,1.0673828,-0.3671875,-1.40625,46.0625,144.8125,0.0,0.0,0.0
1695310753698,-1.9697266,0.42285156,-0.6542969,11.21875,86.40625,223.9375,-37.8125,9.1875,-95.625
1695310753738,-1.9697266,-0.06738281,-0.38183594,69.8125,55.40625,198.59375,0.0,0.0,0.0
1695310753778,-1.2607422,-0.62402344,-0.09082031,-79.25,58.3125,130.34375,0.0,0.0,0.0
1695310753818,-0.25683594,-0.5048828,0.5917969,24.8125,21.59375,104.21875,0.0,0.0,0.0
1695310753858,-0.34765625,-1.2744141,-0.57421875,-45.3125,-46.28125,26.40625,0.0,0.0,0.0
1695310753898,0.5234375,-0.6982422,0.12597656,69.375,-3.375,-58.0625,0.0,0.0,0.0
1695310753938,-0.3720703,0.30566406,0.6074219,-1.59375,-70.78125,-145.875,0.0,0.0,0.0
1695310753978,-0.23144531,0.20996094,-0.09277344,7.96875,-102.75,-94.3125,0.0,0.0,0.0
1695310754018,-0.94140625,0.29882812,-0.034179688,15.59375,-127.09375,-212.40625,0.0,0.0,0.0
1695310754058,-1.9697266,0.5761719,0.15527344,-21.875,-68.5,-178.65625,0.0,0.0,0.0
1695310754098,-1.9697266,-0.005859375,-0.7548828,-139.84375,-53.5,-124.53125,0.0,0.0,0.0
1695310754138,-1.7919922,-0.33789062,0.2783203,6.03125,-7.15625,-84.4375,0.0,0.0,0.0
1695310754179,-1.0361328,0.35742188,-0.49609375,178.03125,-33.84375,-15.8125,0.0,0.0,0.0
1695310754219,0.22949219,0.9091797,-0.12597656,38.9375,28.90625,25.625,-32.375,3.5,-87.625
1695310754259,1.2490234,1.0126953,-0.4501953,-25.34375,129.5,128.15625,0.0,0.0,0.0
1695310754299,-0.359375,-0.5136719,0.30664062,-68.875,161.84375,157.53125,0.0,0.0,0.0
1695310754339,-1.2138672,-1.9814453,-0.32714844,152.4375,-116.59375,-41.46875,0.0,0.0,0.0
1695310754379,-0.5859375,-0.5449219,-0.9404297,-226.34375,35.75,-173.59375,0.0,0.0,0.0
1695310754419,-1.9697266,2.0175781,1.9970703,103.625,502.21875,-264.3125,0.0,0.0,0.0
1695310754459,-1.9697266,0.064453125,-1.2646484,12.375,-83.53125,-17.78125,0.0,0.0,0.0
1695310754499,0.07910156,0.7011719,0.17578125,-75.875,16.09375,64.9375,0.0,0.0,0.0
1695310754539,-1.9697266,1.2753906,-0.4892578,-139.78125,-16.9375,92.15625,0.0,0.0,0.0
1695310754579,-1.9697266,-1.6259766,1.1484375,400.125,191.875,287.21875,0.0,0.0,0.0
1695310754619,-1.3925781,0.30371094,0.27539062,-32.0,74.9375,102.40625,0.0,0.0,0.0
1695310754659,-0.6123047,-0.53027344,0.0546875,16.65625,30.96875,106.90625,0.0,0.0,0.0
1695310754699,-0.032226562,-1.0185547,0.15429688,-38.34375,-40.0625,71.34375,-33.0,23.75,-99.625
1695310754739,0.3466797,-1.0322266,-0.1484375,86.15625,-33.40625,7.6875,0.0,0.0,0.0
1695310754779,0.04296875,-0.19140625,0.43554688,11.46875,-26.21875,-112.75,0.0,0.0,0.0
1695310754819,-0.3388672,0.24902344,-0.028320312,39.15625,-88.03125,-116.84375,0.0,0.0,0.0
1695310754859,-1.4609375,0.6582031,-0.19238281,76.65625,-92.125,-205.75,0.0,0.0,0.0
1695310754899,-1.9697266,0.5390625,0.4111328,-54.15625,-38.96875,-135.15625,0.0,0.0,0.0
1695310754940,-1.9697266,-0.00390625,-0.5527344,-91.25,-62.65625,-137.84375,0.0,0.0,0.0
1695310754980,-1.9423828,-0.8076172,0.35253906,-106.46875,2.71875,-87.78125,0.0,0.0,0.0
1695310755020,-1.2431641,0.0234375,-0.5048828,219.53125,-72.28125,-15.625,0.0,0.0,0.0
1695310755060,0.0,1.0722656,-0.37890625,76.71875,-12.78125,11.59375,0.0,0.0,0.0
1695310755100,1.3212891,1.2949219,-0.5078125,2.25,90.65625,110.65625,0.0,0.0,0.0
1695310755140,-0.16210938,-0.4375,-0.05078125,-178.96875,184.59375,121.1875,0.0,0.0,0.0
1695310755180,-1.1767578,-1.5576172,1.9970703,214.34375,-122.90625,53.875,0.0,0.0,0.0
1695310755220,-1.4375,-1.2304688,-0.6171875,-63.96875,59.0,-136.90625,-36.625,13.6875,-93.0625
1695310755260,-1.7841797,2.0175781,1.0449219,-182.5625,18.03125,-164.1875,0.0,0.0,0.0
1695310755300,0.16308594,0.15039062,-0.64941406,-61.40625,-43.0625,-23.625,0.0,0.0,0.0
1695310755340,-0.17578125,0.49414062,-0.36132812,3.40625,-8.625,10.90625,0.0,0.0,0.0
1695310755380,-1.9697266,1.4609375,-0.6201172,-139.71875,108.625,157.9375,0.0,0.0,0.0
1695310755420,-1.9697266,-1.1875,1.1640625,310.96875,126.1875,279.15625,0.0,0.0,0.0
1695310755460,-1.4453125,-0.1640625,0.6035156,-121.78125,152.5625,114.90625,0.0,0.0,0.0
1695310755500,-0.42871094,-0.3828125,0.15332031,23.25,45.875,91.0625,0.0,0.0,0.0
1695310755540,-0.17773438,-1.1083984,0.23339844,-55.1875,-51.90625,89.34375,0.0,0.0,0.0
1695310755580,0.23339844,-1.0507812,-0.08105469,-39.625,-51.59375,-18.625,0.0,0.0,0.0
1695310755620,-0.20703125,0.15820312,0.47851562,23.40625,-60.9375,-142.15625,0.0,0.0,0.0
1695310755660,-0.26953125,0.296875,-0.17089844,-13.75,-130.53125,-107.3125,0.0,0.0,0.0
1695310755701,-1.3408203,0.015625,0.107421875,43.25,-125.40625,-156.21875,-36.875,20.5625,-92.3125
