# Sensor type: Respeck
# Activity type: Sitting
# Activity subtype: Normal
# Subject id: s2094705
# Notes: 
timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
1695828858769,0.45092773,-0.7659302,-0.45269775,0.359375,1.125,0.015625
1695828858809,0.4345703,-0.8015747,-0.42193604,-0.140625,-0.546875,0.25
1695828858849,0.44213867,-0.76763916,-0.4505005,-1.265625,-0.125,0.125
1695828858889,0.4494629,-0.769104,-0.4397583,-1.09375,0.046875,0.46875
1695828858929,0.44677734,-0.77349854,-0.45025635,-1.015625,-0.640625,0.078125
1695828858969,0.44995117,-0.77667236,-0.44830322,-0.953125,-1.328125,0.21875
1695828859009,0.4501953,-0.77008057,-0.43658447,-0.71875,-0.828125,0.515625
1695828859050,0.43554688,-0.7761841,-0.43878174,-0.671875,-1.25,0.375
1695828859090,0.44433594,-0.767395,-0.442688,-0.234375,-0.46875,0.4375
1695828859130,0.45263672,-0.7671509,-0.425354,-0.203125,-0.84375,0.21875
1695828859170,0.44555664,-0.7803345,-0.43902588,-0.828125,-0.671875,0.0625
1695828859210,0.4572754,-0.76104736,-0.440979,-0.40625,-0.078125,0.0625
1695828859250,0.45336914,-0.78375244,-0.43707275,-0.421875,-1.265625,0.015625
1695828859290,0.4465332,-0.7678833,-0.43634033,-0.3125,-0.984375,0.203125
1695828859330,0.44580078,-0.78375244,-0.43243408,-0.171875,-1.453125,-0.234375
1695828859370,0.46411133,-0.7630005,-0.45098877,-0.671875,0.3125,0.046875
1695828859410,0.44580078,-0.7817993,-0.43096924,-0.390625,-1.921875,0.1875
1695828859450,0.46166992,-0.7625122,-0.45367432,-0.78125,1.25,-0.4375
1695828859490,0.45898438,-0.7805786,-0.41778564,0.453125,-0.78125,0.328125
1695828859530,0.43554688,-0.78448486,-0.43023682,-0.234375,-0.359375,-0.578125
1695828859570,0.45410156,-0.7632446,-0.43780518,-0.546875,0.25,-0.125
1695828859610,0.45483398,-0.78302,-0.44122314,-0.34375,-0.78125,-0.015625
1695828859650,0.44140625,-0.7727661,-0.44073486,-0.234375,-0.390625,-0.046875
1695828859690,0.45239258,-0.7678833,-0.4368286,-0.21875,-0.171875,0.15625
1695828859730,0.4519043,-0.78009033,-0.4343872,-0.234375,-1.15625,-0.0625
1695828859770,0.43676758,-0.77227783,-0.43780518,-0.3125,-0.5625,0.0625
1695828859811,0.45947266,-0.7703247,-0.4397583,-0.15625,-0.40625,-0.078125
1695828859851,0.44433594,-0.7827759,-0.4336548,0.0,-1.25,-0.171875
1695828859891,0.45336914,-0.76763916,-0.43902588,-0.484375,0.140625,-0.0625
1695828859931,0.45043945,-0.77789307,-0.4414673,-0.34375,-0.65625,-0.140625
1695828859971,0.44189453,-0.77008057,-0.442688,-0.234375,-0.625,-0.1875
1695828860011,0.45532227,-0.7698364,-0.44293213,-0.359375,0.375,-0.09375
1695828860051,0.4560547,-0.767395,-0.411438,0.015625,-1.796875,-0.28125
1695828860091,0.44262695,-0.7683716,-0.46588135,-1.359375,0.0625,0.3125
1695828860131,0.4560547,-0.7710571,-0.4439087,0.421875,0.984375,-0.28125
1695828860171,0.44677734,-0.7866821,-0.43292236,0.109375,-0.71875,0.15625
1695828860211,0.44433594,-0.7630005,-0.44024658,-0.359375,0.484375,-0.578125
1695828860251,0.45483398,-0.7786255,-0.43170166,-0.59375,0.0,0.078125
1695828860291,0.44873047,-0.7769165,-0.4439087,-0.203125,-0.25,0.0
1695828860331,0.44726562,-0.7678833,-0.43829346,-0.734375,-0.71875,-0.140625
1695828860371,0.45751953,-0.77056885,-0.4451294,-0.734375,-0.84375,-0.09375
1695828860411,0.4428711,-0.770813,-0.44024658,-0.46875,-1.109375,0.15625
1695828860451,0.45043945,-0.77838135,-0.44781494,-0.34375,-0.75,-0.0625
1695828860491,0.44873047,-0.76934814,-0.43389893,0.09375,-0.515625,-0.046875
1695828860531,0.4399414,-0.77960205,-0.44561768,-0.671875,-0.671875,-0.203125
1695828860572,0.46655273,-0.77130127,-0.4368286,-0.3125,-0.328125,-0.125
1695828860612,0.44018555,-0.77008057,-0.4434204,-0.0625,-0.765625,-0.078125
1695828860652,0.4453125,-0.7761841,-0.44024658,-0.59375,-0.328125,-0.484375
1695828860692,0.4560547,-0.76519775,-0.4212036,-0.03125,-1.53125,-0.4375
1695828860732,0.44799805,-0.7720337,-0.4578247,-1.234375,-0.25,0.203125
1695828860772,0.45458984,-0.76031494,-0.44952393,0.15625,1.390625,-0.296875
1695828860812,0.44384766,-0.7871704,-0.42633057,-0.0625,-0.65625,0.234375
1695828860852,0.44213867,-0.77130127,-0.44171143,-0.65625,-0.15625,-0.515625
1695828860892,0.45361328,-0.7715454,-0.4414673,-0.90625,-0.34375,0.171875
1695828860932,0.44506836,-0.7683716,-0.44659424,-0.734375,-1.09375,-0.359375
1695828860972,0.4428711,-0.77056885,-0.4434204,-0.953125,-1.328125,-0.03125
1695828861012,0.46118164,-0.7739868,-0.43658447,-1.09375,-1.234375,0.0625
1695828861052,0.44506836,-0.7756958,-0.4295044,-0.78125,-1.40625,-0.171875
1695828861092,0.44677734,-0.77130127,-0.4446411,-0.53125,-1.171875,-0.03125
1695828861132,0.45654297,-0.77130127,-0.43243408,-0.09375,-0.5,0.1875
1695828861172,0.45043945,-0.7827759,-0.43170166,-1.140625,-1.140625,-0.125
1695828861212,0.45166016,-0.7698364,-0.4336548,-0.65625,-0.125,0.125
1695828861252,0.45922852,-0.76812744,-0.43170166,-0.546875,-0.84375,-0.046875
1695828861292,0.45263672,-0.78131104,-0.4319458,-0.59375,-1.3125,-0.203125
1695828861333,0.46606445,-0.7666626,-0.4290161,-1.125,-0.296875,-0.296875
1695828861373,0.4453125,-0.7756958,-0.44439697,-1.09375,-1.1875,0.21875
1695828861413,0.45922852,-0.76763916,-0.44610596,-1.109375,1.4375,0.015625
1695828861453,0.44604492,-0.7854614,-0.41827393,-0.125,-0.796875,-0.203125
1695828861493,0.45263672,-0.7749634,-0.43121338,-0.84375,-0.234375,-0.0625
1695828861533,0.4555664,-0.7608032,-0.43951416,-0.78125,-0.359375,0.09375
